number,value,datetime_start,datetime_complete,duration,params_alpha,params_initial_temperature,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,no_generations,mutation_ratio,var,initial_temperature,alpha,best_value,record_type
399.0,0.0002923114668817733,2024-04-26 04:16:22.885485,2024-04-26 04:16:23.566245,0 days 00:00:00.680760,0.8988031797252093,85.0,0.5447633682166705,263.0,333.0,2.0,COMPLETE,,,,,,,,
400.0,0.0014530797603913724,2024-04-26 04:16:23.567247,2024-04-26 04:16:23.999246,0 days 00:00:00.431999,0.8685275041926411,454.0,0.6385670894529822,224.0,227.0,2.0,COMPLETE,,,,,,,,
401.0,0.0011063748396641158,2024-04-26 04:16:24.000247,2024-04-26 04:16:24.759245,0 days 00:00:00.758998,0.6586509119088674,752.0,0.5922966782726132,415.0,243.0,2.0,COMPLETE,,,,,,,,
402.0,0.00046325923142285065,2024-04-26 04:16:24.760247,2024-04-26 04:16:25.591187,0 days 00:00:00.830940,0.7304814444716933,849.0,0.1852194977959012,425.0,287.0,2.0,COMPLETE,,,,,,,,
403.0,0.0009978126617322621,2024-04-26 04:16:25.592187,2024-04-26 04:16:26.561207,0 days 00:00:00.969020,0.8401214756974714,299.0,0.4564381788265551,514.0,264.0,2.0,COMPLETE,,,,,,,,
404.0,4.3155728044722066e-05,2024-04-26 04:16:26.562208,2024-04-26 04:16:27.092431,0 days 00:00:00.530223,0.8820663904300011,792.0,0.5059280465503952,305.0,223.0,2.0,COMPLETE,,,,,,,,
405.0,1.90080664746154e-05,2024-04-26 04:16:27.094431,2024-04-26 04:16:28.022672,0 days 00:00:00.928241,0.8643614977378551,868.0,0.7803360281032563,234.0,486.0,2.0,COMPLETE,,,,,,,,
406.0,0.00040121591177840106,2024-04-26 04:16:28.024650,2024-04-26 04:16:28.944672,0 days 00:00:00.920022,0.8555891092976572,900.0,0.8542470335507839,234.0,475.0,2.0,COMPLETE,,,,,,,,
407.0,0.001406024821145122,2024-04-26 04:16:28.945672,2024-04-26 04:16:29.797882,0 days 00:00:00.852210,0.8701804365857938,873.0,0.7943046710532947,214.0,483.0,2.0,COMPLETE,,,,,,,,
408.0,0.0002721146162656212,2024-04-26 04:16:29.798883,2024-04-26 04:16:30.527883,0 days 00:00:00.729000,0.846970049509443,868.0,0.8165483790720128,228.0,385.0,2.0,COMPLETE,,,,,,,,
409.0,3.852435976892922e-05,2024-04-26 04:16:30.529890,2024-04-26 04:16:31.485931,0 days 00:00:00.956041,0.8273893211130395,888.0,0.6200838832374822,250.0,490.0,2.0,COMPLETE,,,,,,,,
410.0,0.00031992818261730656,2024-04-26 04:16:31.486910,2024-04-26 04:16:32.501486,0 days 00:00:01.014576,0.8834421337024498,724.0,0.7828717173051083,259.0,485.0,2.0,COMPLETE,,,,,,,,
411.0,0.00019158985391792916,2024-04-26 04:16:32.502471,2024-04-26 04:16:33.507239,0 days 00:00:01.004768,0.8618898242827794,922.0,0.8746138499803554,535.0,234.0,2.0,COMPLETE,,,,,,,,
412.0,0.0032220802023291526,2024-04-26 04:16:33.508240,2024-04-26 04:16:33.911239,0 days 00:00:00.402999,0.8745363681498113,864.0,0.5589891355546491,222.0,210.0,2.0,COMPLETE,,,,,,,,
413.0,5.614358569516947e-05,2024-04-26 04:16:33.912241,2024-04-26 04:16:34.809605,0 days 00:00:00.897364,0.8992547248217606,611.0,0.4789222940215368,237.0,496.0,2.0,COMPLETE,,,,,,,,
414.0,0.00036754702625097657,2024-04-26 04:16:34.811627,2024-04-26 04:16:36.486544,0 days 00:00:01.674917,0.827716854825671,852.0,0.582385990595359,469.0,480.0,2.0,COMPLETE,,,,,,,,
415.0,0.00019508807993265324,2024-04-26 04:16:36.487545,2024-04-26 04:16:37.887127,0 days 00:00:01.399582,0.8554224583741936,739.0,0.8319971956936122,347.0,500.0,2.0,COMPLETE,,,,,,,,
416.0,0.00017679004604780505,2024-04-26 04:16:37.888129,2024-04-26 04:16:38.736562,0 days 00:00:00.848433,0.7847212375998681,836.0,0.60749397533222,231.0,463.0,2.0,COMPLETE,,,,,,,,
417.0,0.0010462630189811974,2024-04-26 04:16:38.738537,2024-04-26 04:16:39.276558,0 days 00:00:00.538021,0.8155155482261323,704.0,0.8887876711828461,246.0,254.0,2.0,COMPLETE,,,,,,,,
418.0,9.62783029858608e-05,2024-04-26 04:16:39.277560,2024-04-26 04:16:40.099142,0 days 00:00:00.821582,0.8729134063432202,772.0,0.5317144946105741,456.0,245.0,2.0,COMPLETE,,,,,,,,
419.0,0.001458358891063185,2024-04-26 04:16:40.100140,2024-04-26 04:16:40.641254,0 days 00:00:00.541114,0.8476141610141452,899.0,0.51661504194,314.0,219.0,2.0,COMPLETE,,,,,,,,
420.0,0.0005485750849385195,2024-04-26 04:16:40.642253,2024-04-26 04:16:41.163254,0 days 00:00:00.521001,0.8837112523095427,883.0,0.5708320012405347,237.0,272.0,2.0,COMPLETE,,,,,,,,
421.0,0.00046304334403428235,2024-04-26 04:16:41.164253,2024-04-26 04:16:42.255688,0 days 00:00:01.091435,0.8652091951219516,837.0,0.4699428824280402,298.0,488.0,2.0,COMPLETE,,,,,,,,
422.0,0.0030011378135032184,2024-04-26 04:16:42.257688,2024-04-26 04:16:42.748974,0 days 00:00:00.491286,0.7735860706019749,52.0,0.5926680345156793,255.0,232.0,2.0,COMPLETE,,,,,,,,
423.0,0.0003566159281180037,2024-04-26 04:16:42.749974,2024-04-26 04:16:43.868950,0 days 00:00:01.118976,0.8874784942988467,849.0,0.44929758107141377,323.0,469.0,2.0,COMPLETE,,,,,,,,
424.0,6.478515873903889e-05,2024-04-26 04:16:43.869951,2024-04-26 04:16:44.334693,0 days 00:00:00.464742,0.7974093525518838,180.0,0.5538241217462043,225.0,241.0,1.0,COMPLETE,,,,,,,,
425.0,0.00015914276883517416,2024-04-26 04:16:44.336693,2024-04-26 04:16:44.833019,0 days 00:00:00.496326,0.8365310844113846,746.0,0.49416483897668606,244.0,255.0,2.0,COMPLETE,,,,,,,,
426.0,0.006121013816671976,2024-04-26 04:16:44.834017,2024-04-26 04:16:45.779017,0 days 00:00:00.945000,0.3849076086733768,868.0,0.6477347929210769,553.0,229.0,2.0,COMPLETE,,,,,,,,
427.0,0.0002544415455941429,2024-04-26 04:16:45.779999,2024-04-26 04:16:46.253608,0 days 00:00:00.473609,0.8988586132363536,767.0,0.579775340961709,262.0,218.0,2.0,COMPLETE,,,,,,,,
428.0,0.00031711766029183277,2024-04-26 04:16:46.254609,2024-04-26 04:16:46.723621,0 days 00:00:00.469012,0.8651177548017159,911.0,0.8575587591231749,213.0,248.0,2.0,COMPLETE,,,,,,,,
429.0,0.0008341535874491912,2024-04-26 04:16:46.724769,2024-04-26 04:16:47.783971,0 days 00:00:01.059202,0.687079403415798,717.0,0.6173290433154676,541.0,265.0,2.0,COMPLETE,,,,,,,,
430.0,0.0005048312886535835,2024-04-26 04:16:47.785972,2024-04-26 04:16:48.284947,0 days 00:00:00.498975,0.8507413034466973,796.0,0.6703593677682327,234.0,238.0,2.0,COMPLETE,,,,,,,,
431.0,0.0012337457100215024,2024-04-26 04:16:48.286666,2024-04-26 04:16:49.374483,0 days 00:00:01.087817,0.8854585679574879,846.0,0.511308590300646,529.0,280.0,2.0,COMPLETE,,,,,,,,
432.0,0.0003376035236700583,2024-04-26 04:16:49.377483,2024-04-26 04:16:50.151503,0 days 00:00:00.774020,0.811290845714929,821.0,0.5414817630175468,447.0,230.0,2.0,COMPLETE,,,,,,,,
433.0,8.465124651925714e-05,2024-04-26 04:16:50.153505,2024-04-26 04:16:50.578669,0 days 00:00:00.425164,0.7514364590094225,890.0,0.4444362157023723,249.0,211.0,2.0,COMPLETE,,,,,,,,
434.0,1.4183549186591853e-05,2024-04-26 04:16:50.580670,2024-04-26 04:16:51.020097,0 days 00:00:00.439427,0.4783740097744087,970.0,0.5629422311939499,208.0,254.0,2.0,COMPLETE,,,,,,,,
435.0,0.0011003657018746893,2024-04-26 04:16:51.021747,2024-04-26 04:16:51.494146,0 days 00:00:00.472399,0.6470291416521184,938.0,0.8453455977198566,205.0,261.0,2.0,COMPLETE,,,,,,,,
436.0,0.00024529786445505073,2024-04-26 04:16:51.495158,2024-04-26 04:16:51.979146,0 days 00:00:00.483988,0.8389149773910191,995.0,0.5275674036127835,221.0,271.0,2.0,COMPLETE,,,,,,,,
437.0,0.0006594646884921258,2024-04-26 04:16:51.980146,2024-04-26 04:16:52.429127,0 days 00:00:00.448981,0.44883375646631357,967.0,0.47238794921323146,217.0,255.0,2.0,COMPLETE,,,,,,,,
438.0,0.0014737973131170022,2024-04-26 04:16:52.430146,2024-04-26 04:16:52.859911,0 days 00:00:00.429765,0.41706584096705224,790.0,0.4842989827162614,212.0,247.0,2.0,COMPLETE,,,,,,,,
439.0,0.003177863915735869,2024-04-26 04:16:52.860913,2024-04-26 04:16:53.397741,0 days 00:00:00.536828,0.47884455957689054,967.0,0.5918847078889355,225.0,293.0,2.0,COMPLETE,,,,,,,,
440.0,0.0006184365618913778,2024-04-26 04:16:53.399719,2024-04-26 04:16:54.235742,0 days 00:00:00.836023,0.5065334912609841,372.0,0.5571623070322831,501.0,224.0,2.0,COMPLETE,,,,,,,,
441.0,0.00010169406730661812,2024-04-26 04:16:54.236742,2024-04-26 04:16:54.717010,0 days 00:00:00.480268,0.4512924374131553,704.0,0.8858764157505962,210.0,257.0,2.0,COMPLETE,,,,,,,,
442.0,0.0027191350841500633,2024-04-26 04:16:54.718129,2024-04-26 04:16:56.099300,0 days 00:00:01.381171,0.491414707443085,965.0,0.5724964763216674,371.0,493.0,2.0,COMPLETE,,,,,,,,
443.0,0.0002707692847413731,2024-04-26 04:16:56.100299,2024-04-26 04:16:56.565300,0 days 00:00:00.465001,0.5428386322283594,760.0,0.631201186091212,204.0,266.0,2.0,COMPLETE,,,,,,,,
444.0,0.000346926787991131,2024-04-26 04:16:56.566300,2024-04-26 04:16:57.394353,0 days 00:00:00.828053,0.48405485209705146,730.0,0.43765531972625465,481.0,239.0,2.0,COMPLETE,,,,,,,,
445.0,0.0006878417504939617,2024-04-26 04:16:57.396010,2024-04-26 04:16:57.673834,0 days 00:00:00.277824,0.4661288740814715,954.0,0.6068756135395177,232.0,121.0,2.0,COMPLETE,,,,,,,,
446.0,0.0008434497855286909,2024-04-26 04:16:57.674834,2024-04-26 04:16:58.048836,0 days 00:00:00.374002,0.6690995678616686,802.0,0.4584744383493915,200.0,218.0,2.0,COMPLETE,,,,,,,,
447.0,0.003453957717680458,2024-04-26 04:16:58.049836,2024-04-26 04:16:58.773834,0 days 00:00:00.723998,0.5204722902861464,823.0,0.498993593053695,388.0,249.0,2.0,COMPLETE,,,,,,,,
448.0,0.00019555276787804903,2024-04-26 04:16:58.774820,2024-04-26 04:16:59.417733,0 days 00:00:00.642913,0.7716837148947248,777.0,0.8990802835074551,248.0,303.0,2.0,COMPLETE,,,,,,,,
449.0,8.48436527237445e-06,2024-04-26 04:16:59.419736,2024-04-26 04:16:59.868508,0 days 00:00:00.448772,0.7900579051911588,984.0,0.8156605280689124,240.0,209.0,2.0,COMPLETE,,,,,,,,
450.0,0.0012048998728632538,2024-04-26 04:16:59.869509,2024-04-26 04:17:00.320510,0 days 00:00:00.451001,0.7823296360283895,973.0,0.8030434809241033,243.0,208.0,2.0,COMPLETE,,,,,,,,
451.0,0.0014503648153581924,2024-04-26 04:17:00.321487,2024-04-26 04:17:00.758510,0 days 00:00:00.437023,0.759895615037129,990.0,0.8138326546608791,236.0,206.0,2.0,COMPLETE,,,,,,,,
452.0,0.0002655858137028275,2024-04-26 04:17:00.759508,2024-04-26 04:17:01.204874,0 days 00:00:00.445366,0.7938675312637341,983.0,0.8155831527759597,231.0,214.0,2.0,COMPLETE,,,,,,,,
453.0,0.007064181101763286,2024-04-26 04:17:01.205874,2024-04-26 04:17:01.728654,0 days 00:00:00.522780,0.35970701725742715,983.0,0.8271374670729109,258.0,225.0,1.0,COMPLETE,,,,,,,,
454.0,0.008612430721023745,2024-04-26 04:17:01.730655,2024-04-26 04:17:02.220654,0 days 00:00:00.489999,0.49855906323159205,947.0,0.8402926571238604,241.0,232.0,2.0,COMPLETE,,,,,,,,
455.0,0.0013239277120901222,2024-04-26 04:17:02.221654,2024-04-26 04:17:03.207959,0 days 00:00:00.986305,0.7925445404299447,943.0,0.7936618516647423,254.0,477.0,2.0,COMPLETE,,,,,,,,
456.0,0.005956235827345772,2024-04-26 04:17:03.209656,2024-04-26 04:17:03.860450,0 days 00:00:00.650794,0.4639555435676652,922.0,0.8203903791886021,356.0,219.0,2.0,COMPLETE,,,,,,,,
457.0,0.00017852426104429932,2024-04-26 04:17:03.862450,2024-04-26 04:17:04.300451,0 days 00:00:00.438001,0.7402318301931973,830.0,0.7737605378150161,240.0,207.0,2.0,COMPLETE,,,,,,,,
458.0,0.0006505859235360477,2024-04-26 04:17:04.302432,2024-04-26 04:17:04.922431,0 days 00:00:00.619999,0.7730351802560818,972.0,0.8591259349300135,230.0,315.0,2.0,COMPLETE,,,,,,,,
459.0,0.002145844263520265,2024-04-26 04:17:04.923450,2024-04-26 04:17:05.441805,0 days 00:00:00.518355,0.7010834279227947,802.0,0.8414504211016861,266.0,224.0,2.0,COMPLETE,,,,,,,,
460.0,0.0009947756111371355,2024-04-26 04:17:05.442784,2024-04-26 04:17:05.867805,0 days 00:00:00.425021,0.6815670797493981,849.0,0.40439017800537397,222.0,237.0,2.0,COMPLETE,,,,,,,,
461.0,0.0002528044373977746,2024-04-26 04:17:05.869809,2024-04-26 04:17:06.348753,0 days 00:00:00.478944,0.8181974041223663,999.0,0.8658847399111874,250.0,215.0,2.0,COMPLETE,,,,,,,,
462.0,0.00022793404206891693,2024-04-26 04:17:06.349752,2024-04-26 04:17:06.775754,0 days 00:00:00.426002,0.7623594390166178,276.0,0.5735094751425179,220.0,229.0,2.0,COMPLETE,,,,,,,,
463.0,0.00027903353190144046,2024-04-26 04:17:06.777751,2024-04-26 04:17:07.930633,0 days 00:00:01.152882,0.8092394406396696,784.0,0.42532295056647695,340.0,460.0,2.0,COMPLETE,,,,,,,,
464.0,0.00155435435309644,2024-04-26 04:17:07.931633,2024-04-26 04:17:08.460401,0 days 00:00:00.528768,0.7208959936926803,880.0,0.5914111528975733,327.0,199.0,2.0,COMPLETE,,,,,,,,
465.0,0.001069181710222767,2024-04-26 04:17:08.461401,2024-04-26 04:17:08.950420,0 days 00:00:00.489019,0.6960889451513664,921.0,0.6548866586812518,240.0,242.0,2.0,COMPLETE,,,,,,,,
466.0,1.5066835604760691e-05,2024-04-26 04:17:08.951422,2024-04-26 04:17:10.797699,0 days 00:00:01.846277,0.7884733613550234,476.0,0.549681609910959,515.0,486.0,2.0,COMPLETE,,,,,,,,
467.0,0.00038855511854831327,2024-04-26 04:17:10.798700,2024-04-26 04:17:12.628020,0 days 00:00:01.829320,0.7971778157072299,483.0,0.5480318463573095,515.0,484.0,2.0,COMPLETE,,,,,,,,
468.0,0.00016113586173917434,2024-04-26 04:17:12.630020,2024-04-26 04:17:14.527615,0 days 00:00:01.897595,0.8299512317404297,417.0,0.5562983156189514,509.0,500.0,2.0,COMPLETE,,,,,,,,
469.0,1.3041371404001921e-05,2024-04-26 04:17:14.528614,2024-04-26 04:17:16.393823,0 days 00:00:01.865209,0.875458824628401,956.0,0.5388618311021569,519.0,489.0,2.0,COMPLETE,,,,,,,,
470.0,0.00022765024109956997,2024-04-26 04:17:16.394859,2024-04-26 04:17:18.237729,0 days 00:00:01.842870,0.8717192258265241,956.0,0.5392180755716601,521.0,480.0,2.0,COMPLETE,,,,,,,,
471.0,0.0009927428765690559,2024-04-26 04:17:18.238708,2024-04-26 04:17:20.045621,0 days 00:00:01.806913,0.8789918441601593,550.0,0.5645357612809497,521.0,471.0,2.0,COMPLETE,,,,,,,,
472.0,3.4280950182614045e-05,2024-04-26 04:17:20.047600,2024-04-26 04:17:21.868097,0 days 00:00:01.820497,0.8860911226813751,980.0,0.5423746707681458,495.0,496.0,2.0,COMPLETE,,,,,,,,
473.0,9.577142027510987e-05,2024-04-26 04:17:21.870065,2024-04-26 04:17:23.701673,0 days 00:00:01.831608,0.6659381255950535,955.0,0.5831203263442428,507.0,486.0,2.0,COMPLETE,,,,,,,,
474.0,0.00013205151915172126,2024-04-26 04:17:23.703674,2024-04-26 04:17:25.608796,0 days 00:00:01.905122,0.8996456913678605,936.0,0.5270870105563807,518.0,500.0,2.0,COMPLETE,,,,,,,,
475.0,0.00017119977609647447,2024-04-26 04:17:25.609796,2024-04-26 04:17:27.424542,0 days 00:00:01.814746,0.7838869094679892,948.0,0.5559367213341527,512.0,479.0,2.0,COMPLETE,,,,,,,,
476.0,0.000264910623280057,2024-04-26 04:17:27.425542,2024-04-26 04:17:29.233451,0 days 00:00:01.807909,0.8639369590659889,980.0,0.572486276188424,497.0,488.0,2.0,COMPLETE,,,,,,,,
477.0,0.0009601419948643718,2024-04-26 04:17:29.234452,2024-04-26 04:17:30.863711,0 days 00:00:01.629259,0.873522064761916,902.0,0.11236196896368661,524.0,473.0,2.0,COMPLETE,,,,,,,,
478.0,0.0004765536606708227,2024-04-26 04:17:30.864714,2024-04-26 04:17:32.812252,0 days 00:00:01.947538,0.6804810343432114,924.0,0.6062091624622924,531.0,490.0,2.0,COMPLETE,,,,,,,,
479.0,0.00024185692266045667,2024-04-26 04:17:32.814250,2024-04-26 04:17:34.553781,0 days 00:00:01.739531,0.8073744441396653,999.0,0.5458960746317514,507.0,467.0,2.0,COMPLETE,,,,,,,,
480.0,0.0006742764281294953,2024-04-26 04:17:34.555781,2024-04-26 04:17:36.478961,0 days 00:00:01.923180,0.44103884915702113,590.0,0.564050879633702,528.0,489.0,2.0,COMPLETE,,,,,,,,
481.0,0.003973973306275287,2024-04-26 04:17:36.479962,2024-04-26 04:17:38.424582,0 days 00:00:01.944620,0.6465741767448819,964.0,0.8312029598593083,513.0,482.0,2.0,COMPLETE,,,,,,,,
482.0,0.000456735527921143,2024-04-26 04:17:38.425583,2024-04-26 04:17:40.252900,0 days 00:00:01.827317,0.8867333438031788,831.0,0.6883685865936785,500.0,477.0,2.0,COMPLETE,,,,,,,,
483.0,9.116740091744295e-05,2024-04-26 04:17:40.253898,2024-04-26 04:17:42.220642,0 days 00:00:01.966744,0.8635995671828937,811.0,0.5296810132493931,548.0,491.0,2.0,COMPLETE,,,,,,,,
484.0,0.0001802600620319655,2024-04-26 04:17:42.221643,2024-04-26 04:17:43.162641,0 days 00:00:00.940998,0.7132847786324212,859.0,0.5857802932831775,266.0,456.0,2.0,COMPLETE,,,,,,,,
485.0,0.00037410452737910794,2024-04-26 04:17:43.164624,2024-04-26 04:17:45.109358,0 days 00:00:01.944734,0.7455469970738409,904.0,0.5542556333016924,539.0,490.0,2.0,COMPLETE,,,,,,,,
486.0,0.00023326906386732102,2024-04-26 04:17:45.110337,2024-04-26 04:17:46.971854,0 days 00:00:01.861517,0.40719283631550623,884.0,0.7313213179602787,502.0,482.0,2.0,COMPLETE,,,,,,,,
487.0,0.0004887481310052282,2024-04-26 04:17:46.973854,2024-04-26 04:17:47.993045,0 days 00:00:01.019191,0.47694402915749545,846.0,0.7843228520328372,254.0,494.0,2.0,COMPLETE,,,,,,,,
488.0,0.0007381127454092395,2024-04-26 04:17:47.994716,2024-04-26 04:17:49.130286,0 days 00:00:01.135570,0.8994373029074278,870.0,0.6036810072998394,473.0,318.0,2.0,COMPLETE,,,,,,,,
489.0,0.00047610734621338313,2024-04-26 04:17:49.132286,2024-04-26 04:17:49.618307,0 days 00:00:00.486021,0.8792714158713988,816.0,0.63945661792815,247.0,233.0,2.0,COMPLETE,,,,,,,,
490.0,0.000326292011969938,2024-04-26 04:17:49.619291,2024-04-26 04:17:50.626443,0 days 00:00:01.007152,0.8545530225364494,307.0,0.8514845499572293,256.0,476.0,2.0,COMPLETE,,,,,,,,
491.0,0.006075449439172423,2024-04-26 04:17:50.628440,2024-04-26 04:17:51.938820,0 days 00:00:01.310380,0.5246033928215238,928.0,0.5756278505844284,488.0,360.0,2.0,COMPLETE,,,,,,,,
492.0,0.0004893787419874304,2024-04-26 04:17:51.940820,2024-04-26 04:17:53.211408,0 days 00:00:01.270588,0.8174429054795128,345.0,0.6216926666298224,518.0,326.0,2.0,COMPLETE,,,,,,,,
493.0,9.458969836437979e-05,2024-04-26 04:17:53.212410,2024-04-26 04:17:54.940308,0 days 00:00:01.727898,0.871691330724219,505.0,0.6753404639052342,489.0,464.0,2.0,COMPLETE,,,,,,,,
494.0,0.0018464064665830822,2024-04-26 04:17:54.941423,2024-04-26 04:17:55.423321,0 days 00:00:00.481898,0.7944828159203072,787.0,0.5211536167575864,245.0,241.0,2.0,COMPLETE,,,,,,,,
495.0,0.0003047606021754425,2024-04-26 04:17:55.424299,2024-04-26 04:17:56.108320,0 days 00:00:00.684021,0.6966582877394444,759.0,0.8784664686885795,263.0,306.0,2.0,COMPLETE,,,,,,,,
496.0,0.0019511701937446199,2024-04-26 04:17:56.109320,2024-04-26 04:17:57.035454,0 days 00:00:00.926134,0.7291016378710516,833.0,0.8026398908880881,561.0,211.0,2.0,COMPLETE,,,,,,,,
497.0,6.75830133318711e-05,2024-04-26 04:17:57.036609,2024-04-26 04:17:58.898600,0 days 00:00:01.861991,0.7823257886557577,858.0,0.538636675324083,504.0,500.0,2.0,COMPLETE,,,,,,,,
498.0,0.0001716152967658867,2024-04-26 04:17:58.899598,2024-04-26 04:17:59.309859,0 days 00:00:00.410261,0.888904053981987,806.0,0.585475226568354,236.0,192.0,1.0,COMPLETE,,,,,,,,
499.0,0.00040332800796786486,2024-04-26 04:17:59.310837,2024-04-26 04:17:59.790859,0 days 00:00:00.480022,0.8999663639915026,965.0,0.5612096110740202,248.0,235.0,2.0,COMPLETE,,,,,,,,
,,,,,,,,,,,,230.0,940.0,0.4068684690395901,1.0,280.0,0.6761536755251693,4.65874183888278e-06,best_result
